night_frame,night_time_seconds,day_frame,day_time_seconds,confidence,status
164,5.466667,226,7.533333,0.478609,matched
165,5.5,228,7.6,0.43611,matched
166,5.533333,230,7.666667,0.393611,matched
167,5.566667,232,7.733333,0.351113,matched
168,5.6,234,7.8,0.308614,review
169,5.633333,236,7.866667,0.3365,review
170,5.666667,238,7.933333,0.364386,matched
171,5.7,240,8.0,0.392272,matched
172,5.733333,242,8.066667,0.420158,matched
173,5.766667,244,8.133333,0.448044,matched
174,5.8,246,8.2,0.47593,matched
175,5.833333,248,8.266667,0.405911,matched
176,5.866667,250,8.333333,0.335891,review
177,5.9,252,8.4,0.265872,review
178,5.933333,254,8.466667,0.195852,review
179,5.966667,256,8.533333,0.125833,review
180,6.0,258,8.6,0.055813,review
181,6.033333,260,8.666667,0.102499,review
182,6.066667,262,8.733333,0.149184,review
183,6.1,264,8.8,0.19587,review
184,6.133333,266,8.866667,0.242556,review
185,6.166667,268,8.933333,0.289242,review
186,6.2,270,9.0,0.335927,review
187,6.233333,271,9.033333,0.341268,review
188,6.266667,271,9.033333,0.346609,review
189,6.3,272,9.066667,0.35195,matched
190,6.333333,272,9.066667,0.357291,matched
191,6.366667,272,9.066667,0.362632,matched
192,6.4,273,9.1,0.367973,matched
193,6.433333,273,9.1,0.373313,matched
194,6.466667,274,9.133333,0.378654,matched
195,6.5,274,9.133333,0.383995,matched
196,6.533333,275,9.166667,0.389336,matched
197,6.566667,275,9.166667,0.394677,matched
198,6.6,276,9.2,0.400018,matched
199,6.633333,276,9.2,0.415218,matched
200,6.666667,277,9.233333,0.430418,matched
201,6.7,277,9.233333,0.445618,matched
202,6.733333,278,9.266667,0.460818,matched
203,6.766667,278,9.266667,0.476018,matched
204,6.8,279,9.3,0.491218,matched
205,6.833333,279,9.3,0.506417,matched
206,6.866667,280,9.333333,0.521617,matched
207,6.9,280,9.333333,0.536817,matched
208,6.933333,281,9.366667,0.552017,matched
209,6.966667,281,9.366667,0.567217,matched
210,7.0,282,9.4,0.582417,matched
211,7.033333,284,9.466667,0.54141,matched
212,7.066667,286,9.533333,0.500404,matched
213,7.1,288,9.6,0.459397,matched
214,7.133333,290,9.666667,0.418391,matched
215,7.166667,292,9.733333,0.377384,matched
216,7.2,294,9.8,0.336378,review
217,7.233333,296,9.866667,0.366622,matched
218,7.266667,298,9.933333,0.396867,matched
219,7.3,300,10.0,0.427111,matched
220,7.333333,302,10.066667,0.457355,matched
221,7.366667,304,10.133333,0.4876,matched
222,7.4,306,10.2,0.517844,matched
223,7.433333,308,10.266667,0.515359,matched
224,7.466667,310,10.333333,0.512875,matched
225,7.5,312,10.4,0.51039,matched
226,7.533333,314,10.466667,0.507905,matched
227,7.566667,316,10.533333,0.505421,matched
228,7.6,318,10.6,0.502936,matched
229,7.633333,320,10.666667,0.464035,matched
230,7.666667,322,10.733333,0.425134,matched
231,7.7,324,10.8,0.386233,matched
232,7.733333,326,10.866667,0.347332,review
233,7.766667,328,10.933333,0.308431,review
234,7.8,330,11.0,0.26953,review
235,7.833333,330,11.0,0.27513,review
236,7.866667,331,11.033333,0.28073,review
237,7.9,331,11.033333,0.28633,review
238,7.933333,332,11.066667,0.29193,review
239,7.966667,332,11.066667,0.29753,review
240,8.0,333,11.1,0.30313,review
241,8.033333,333,11.1,0.30873,review
242,8.066667,334,11.133333,0.31433,review
243,8.1,334,11.133333,0.31993,review
244,8.133333,335,11.166667,0.32553,review
245,8.166667,335,11.166667,0.33113,review
246,8.2,336,11.2,0.33673,review
247,8.233333,336,11.2,0.34018,review
248,8.266667,337,11.233333,0.34363,review
249,8.3,337,11.233333,0.347081,review
250,8.333333,338,11.266667,0.350531,matched
251,8.366667,338,11.266667,0.353981,matched
252,8.4,339,11.3,0.357431,matched
253,8.433333,339,11.3,0.360881,matched
254,8.466667,340,11.333333,0.364331,matched
255,8.5,340,11.333333,0.367781,matched
256,8.533333,341,11.366667,0.371232,matched
257,8.566667,341,11.366667,0.374682,matched
258,8.6,342,11.4,0.378132,matched
259,8.633333,344,11.466667,0.36416,matched
260,8.666667,346,11.533333,0.350188,matched
261,8.7,348,11.6,0.336216,review
262,8.733333,350,11.666667,0.322244,review
263,8.766667,352,11.733333,0.308272,review
264,8.8,354,11.8,0.2943,review
265,8.833333,356,11.866667,0.341342,review
266,8.866667,358,11.933333,0.388383,matched
267,8.9,360,12.0,0.435425,matched
268,8.933333,362,12.066667,0.482467,matched
269,8.966667,364,12.133333,0.529509,matched
270,9.0,366,12.2,0.576551,matched
271,9.033333,368,12.266667,0.562816,matched
272,9.066667,370,12.333333,0.549081,matched
273,9.1,372,12.4,0.535345,matched
274,9.133333,374,12.466667,0.52161,matched
275,9.166667,376,12.533333,0.507875,matched
276,9.2,378,12.6,0.49414,matched
277,9.233333,380,12.666667,0.472883,matched
278,9.266667,382,12.733333,0.451626,matched
279,9.3,384,12.8,0.430368,matched
280,9.333333,386,12.866667,0.409111,matched
281,9.366667,388,12.933333,0.387854,matched
282,9.4,390,13.0,0.366597,matched
